date,site,visit_number,quadrat,flower_species,inflorescene_type,avg_flow_inflorescene,num_plants,num_flower
8/5/2020,holland_prairie_east,7,5,ALLCER,head,10,1,2
8/5/2020,holland_prairie_east,7,5,TRIPRA,head,18,na,1
8/5/2020,holland_prairie_east,7,6,TRIPRA,head,18,na,2
8/5/2020,holland_prairie_east,7,7,None,na,0,0,0
8/5/2020,holland_prairie_east,7,8,MONFIS,head,10,1,1
8/5/2020,holland_prairie_east,7,9,None,na,0,0,0
8/5/2020,holland_prairie_east,7,10,None,na,0,0,0
8/5/2020,trap_release_prairie,4,1,MONFIS,head,12,1,13
8/5/2020,trap_release_prairie,4,2,MONFIS,head,12,2,32
8/5/2020,trap_release_prairie,4,3,None,ma,0,0,0
8/5/2020,trap_release_prairie,4,4,MONFIS,head,12,1,1
8/5/2020,trap_release_prairie,4,5,MONFIS,head,12,2,26
8/5/2020,trap_release_prairie,4,5,TRIPRA,head,12,na,1
8/5/2020,trap_release_prairie,4,6,MONFIS,head,12,1,6
8/5/2020,trap_release_prairie,4,6,TRIPRA,head,12,na,3
8/5/2020,trap_release_prairie,4,7,TRIREP,head,10,na,4
8/5/2020,trap_release_prairie,4,8,MONFIS,head,12,1,2
8/5/2020,trap_release_prairie,4,8,TRIREP,head,10,na,2
8/5/2020,trap_release_prairie,4,9,MONFIS,head,12,1,13
8/5/2020,trap_release_prairie,4,10,MONFIS,head,12,1,40
8/5/2020,trap_release_prairie,4,10,TRIREP,head,10,na,1
8/5/2020,big_jump_east,8,1,MONFIS,head,13,2,31
8/5/2020,big_jump_east,8,1,DAUCAR,head,338,2,6
8/5/2020,big_jump_east,8,1,LOTCOR,flower,1,na,6
8/5/2020,big_jump_east,8,2,MONFIS,head,13,1,19
8/5/2020,big_jump_east,8,2,LOTCOR,flower,1,na,2
8/5/2020,big_jump_east,8,3,LOTCOR,flower,1,na,21
8/5/2020,big_jump_east,8,4,MONFIS,head,13,2,30
8/5/2020,big_jump_east,8,4,LOTCOR,flower,1,na,8
8/5/2020,big_jump_east,8,5,MONFIS,head,13,1,2
8/5/2020,big_jump_east,8,6,None,na,0,0,0
8/5/2020,big_jump_east,8,7,MONFIS,head,13,1,12
8/5/2020,big_jump_east,8,7,LOTCOR,flower,1,na,15
8/5/2020,big_jump_east,8,8,MONFIS,head,13,2,4
8/5/2020,big_jump_east,8,8,LOTCOR,flower,1,na,8
8/5/2020,big_jump_east,8,9,MONFIS,head,13,2,20
8/5/2020,big_jump_east,8,9,LOTCOR,flower,1,na,2
8/5/2020,big_jump_east,8,10,LOTCOR,flower,1,na,17
8/5/2020,sanders_unit,2,1,TRIPRA,head,16,na,6
8/5/2020,sanders_unit,2,2,CHAFAS,flower,1,4,6
8/5/2020,sanders_unit,2,3,ERIYUC,flower,1,2,5
8/5/2020,sanders_unit,2,3,CHAFAS,flower,1,3,7
8/5/2020,sanders_unit,2,3,PYCTEN,flower,1,na,17
8/5/2020,sanders_unit,2,4,PYCTEN,flower,1,na,122
8/5/2020,sanders_unit,2,4,CHAFAS,flower,1,2,4
8/5/2020,sanders_unit,2,4,LESCAP,head,5,1,2
8/5/2020,sanders_unit,2,5,PYCTEN,flower,1,na,126
8/5/2020,sanders_unit,2,6,PYCTEN,flower,1,na,23
8/5/2020,sanders_unit,2,7,LIAPYC,spike,32,4,11
8/5/2020,sanders_unit,2,7,ERIYUC,flower,1,2,7
8/5/2020,sanders_unit,2,8,ERIYUC,flower,1,1,4
8/5/2020,sanders_unit,2,8,PYCTEN,flower,1,na,224
8/5/2020,sanders_unit,2,8,LIAPYC,spike,32,2,2
8/5/2020,sanders_unit,2,9,LIAPYC,spike,32,1,1
8/5/2020,sanders_unit,2,9,PYCTEN,flower,1,na,114
8/5/2020,sanders_unit,2,10,LIAPYC,spike,32,2,11
8/5/2020,sanders_unit,2,10,PYCTEN,flower,1,na,264
8/5/2020,rolling_thunder,3,1,LIAPYC,spike,25,2,4
8/5/2020,rolling_thunder,3,2,VERHAS,spike,7,1,25
8/5/2020,rolling_thunder,3,2,LIAPYC,spike,25,1,1
8/5/2020,rolling_thunder,3,3,None,na,0,0,0
8/5/2020,rolling_thunder,3,4,LIAPYC,spike,25,2,2
8/5/2020,rolling_thunder,3,5,LIAPYC,spike,25,1,2
8/5/2020,rolling_thunder,3,6,None,na,0,0,0
8/5/2020,rolling_thunder,3,7,ASCINC,head,17,1,13
8/5/2020,rolling_thunder,3,7,VERHAS,spike,7,2,64
8/5/2020,rolling_thunder,3,8,LIAPYC,spike,25,3,4
8/5/2020,rolling_thunder,3,9,VERHAS,spike,7,2,91
8/5/2020,rolling_thunder,3,10,None,na,0,0,0
8/6/2020,tellabs_center,2,1,HELOCC,flower,1,1,1
8/6/2020,tellabs_center,2,2,PYCTEN,flower,1,na,9
8/6/2020,tellabs_center,2,3,PYCTEN,flower,1,na,10
8/6/2020,tellabs_center,2,4,PYCTEN,flower,1,na,25
8/6/2020,tellabs_center,2,5,PYCTEN,flower,1,na,120
8/6/2020,tellabs_center,2,5,RUDSUB,flower,1,1,1
8/6/2020,tellabs_center,2,6,PYCTEN,flower,1,na,95
8/6/2020,tellabs_center,2,7,PYCTEN,flower,1,na,112
8/6/2020,tellabs_center,2,7,RUDSUB,flower,1,2,5
8/6/2020,tellabs_center,2,7,DESCAN,spike,2,1,5
8/6/2020,tellabs_center,2,8,PYCTEN,flower,1,na,7
8/6/2020,tellabs_center,2,8,CHAFAS,flower,1,1,1
8/6/2020,tellabs_center,2,8,RUDSUB,flower,1,1,5
8/6/2020,tellabs_center,2,9,PYCTEN,flower,1,na,6
8/6/2020,tellabs_center,2,10,PYCTEN,flower,1,na,57
8/6/2020,tellabs_center,2,10,RUDSUB,flower,1,1,2
8/6/2020,tellabs_west,2,1,PYCTEN,flower,1,na,9
8/6/2020,tellabs_west,2,2,PYCTEN,flower,1,na,301
8/6/2020,tellabs_west,2,2,DESCAN,spike,1,2,7
8/6/2020,tellabs_west,2,3,RUDSUB,flower,1,1,4
8/6/2020,tellabs_west,2,3,DESCAN,spike,1,2,5
8/6/2020,tellabs_west,2,4,EUTPUR,head,20,1,4
8/6/2020,tellabs_west,2,5,EUTPUR,head,20,1,2
8/6/2020,tellabs_west,2,6,None,na,0,0,0
8/6/2020,tellabs_west,2,7,DESCAN,spike,1,2,3
8/6/2020,tellabs_west,2,8,DESCAN,spike,1,2,5
8/6/2020,tellabs_west,2,8,PYCTEN,flower,1,na,36
8/6/2020,tellabs_west,2,9,PYCTEN,flower,1,na,9
8/6/2020,tellabs_west,2,10,PYCTEN,flower,1,na,17
8/6/2020,tellabs_west,2,10,DESCAN,head,1,1,8
8/6/2020,rolling_thunder,4,1,LIAPYC,spike,42,1,1
8/6/2020,rolling_thunder,4,1,PYCTEN,flower,1,na,92
8/6/2020,rolling_thunder,4,2,LIAPYC,spike,42,2,3
8/6/2020,rolling_thunder,4,2,LYCAME,spike,19,2,2
8/6/2020,rolling_thunder,4,3,None,na,0,0,0
8/6/2020,rolling_thunder,4,4,ASCINC,head,8,1,3
8/6/2020,rolling_thunder,4,5,LIAPYC,spike,42,4,9
8/6/2020,rolling_thunder,4,5,LYCAME,spike,19,1,1
8/6/2020,rolling_thunder,4,6,LIAPYC,spike,42,2,3
8/6/2020,rolling_thunder,4,7,LIAPYC,spike,42,4,8
8/6/2020,rolling_thunder,4,8,LIAPYC,spike,42,2,3
8/6/2020,rolling_thunder,4,9,LIAPYC,spike,42,1,1
8/6/2020,rolling_thunder,4,10,None,na,0,0,0
8/7/2020,sanders_unit,3,1,ERIYUC,flower,1,1,5
8/7/2020,sanders_unit,3,1,PYCTEN,flower,1,na,288
8/7/2020,sanders_unit,3,1,LIAPYC,spike,21,1,1
8/7/2020,sanders_unit,3,2,SILTER,flower,1,1,1
8/7/2020,sanders_unit,3,2,LIAPYC,spike,21,1,1
8/7/2020,sanders_unit,3,2,ERIYUC,flower,1,1,3
8/7/2020,sanders_unit,3,2,PYCTEN,flower,1,na,245
8/7/2020,sanders_unit,3,3,LIAPYC,spike,21,1,7
8/7/2020,sanders_unit,3,3,ERIYUC,flower,1,2,10
8/7/2020,sanders_unit,3,3,PYCTEN,flower,1,na,54
8/7/2020,sanders_unit,3,4,LIAPYC,spike,21,2,2
8/7/2020,sanders_unit,3,4,DAUCAR,head,216,1,1
8/7/2020,sanders_unit,3,4,CHAFAS,flower,1,4,3
8/7/2020,sanders_unit,3,4,ERIYUC,flower,1,2,5
8/7/2020,sanders_unit,3,4,PYCTEN,flower,1,na,189
8/7/2020,sanders_unit,3,5,ERIYUC,flower,1,1,4
8/7/2020,sanders_unit,3,6,ERIYUC,flower,1,1,2
8/7/2020,sanders_unit,3,6,PYCTEN,flower,1,na,105
8/7/2020,sanders_unit,3,6,LIAPYC,spike,21,1,1
8/7/2020,sanders_unit,3,7,PYCTEN,flower,1,na,21
8/7/2020,sanders_unit,3,8,PYCTEN,flower,1,na,78
8/7/2020,sanders_unit,3,9,CHAFAS,flower,1,3,4
8/7/2020,sanders_unit,3,9,PYCTEN,flower,1,na,72
8/7/2020,sanders_unit,3,10,ALLCER,head,10,1,1
8/7/2020,sanders_unit,3,10,CHAFAS,flower,1,5,5
8/7/2020,sanders_unit,3,10,PYCTEN,flower,1,na,10
8/7/2020,east_heinkel,4,1,None,na,0,0,0
8/7/2020,east_heinkel,4,2,HELOCC,flower,1,1,1
8/7/2020,east_heinkel,4,3,DAUCAR,head,255,1,1
8/7/2020,east_heinkel,4,4,HELOCC,flower,1,1,2
8/7/2020,east_heinkel,4,5,None,na,0,0,0
8/7/2020,east_heinkel,4,6,HELOCC,flower,1,1,1
8/7/2020,east_heinkel,4,6,TRIPRA,head,9,na,3
8/7/2020,east_heinkel,4,6,CHAFAS,flower,1,2,2
8/7/2020,east_heinkel,4,7,None,na,0,0,0
8/7/2020,east_heinkel,4,8,LIAPYC,spike,22,1,1
8/7/2020,east_heinkel,4,8,DAUCAR,head,255,1,1
8/7/2020,east_heinkel,4,9,None,na,0,0,0
8/7/2020,east_heinkel,4,10,POLSAN,flower,1,1,3
8/7/2020,tellabs_center,3,1,None,na,0,0,0
8/7/2020,tellabs_center,3,2,PYCTEN,flower,1,na,207
8/7/2020,tellabs_center,3,3,PYCTEN,flower,1,na,21
8/7/2020,tellabs_center,3,4,PYCTEN,flower,1,na,133
8/7/2020,tellabs_center,3,5,PYCTEN,flower,1,na,46
8/7/2020,tellabs_center,3,6,None,na,0,0,0
8/7/2020,tellabs_center,3,7,PYCTEN,flower,1,na,64
8/7/2020,tellabs_center,3,7,RUDSUB,flower,1,1,2
8/7/2020,tellabs_center,3,7,MONFIS,head,9,1,1
8/7/2020,tellabs_center,3,7,DESCAN,spike,2,1,2
8/7/2020,tellabs_center,3,8,PYCTEN,flower,1,na,60
8/7/2020,tellabs_center,3,9,None,na,0,0,0
8/7/2020,tellabs_center,3,10,None,na,0,0,0
8/7/2020,tellabs_west,3,1,None,na,0,0,0
8/7/2020,tellabs_west,3,2,None,na,0,0,0
8/7/2020,tellabs_west,3,3,DESCAN,spike,2,2,7
8/7/2020,tellabs_west,3,4,EUTPUR,head,18,1,6
8/7/2020,tellabs_west,3,5,EUTPUR,head,18,2,4
8/7/2020,tellabs_west,3,6,DESCAN,spike,2,2,15
8/7/2020,tellabs_west,3,7,DESCAN,spike,2,1,10
8/7/2020,tellabs_west,3,7,PYCTEN,flower,1,na,30
8/7/2020,tellabs_west,3,8,None,na,0,0,0
8/7/2020,tellabs_west,3,9,PYCTEN,flower,1,na,8
8/7/2020,tellabs_west,3,9,DESCAN,spike,2,1,2
8/7/2020,tellabs_west,3,10,None,na,0,0,0
8/10/2020,williams,3,1,None,na,0,0,0
8/10/2020,williams,3,2,None,na,0,0,0
8/10/2020,williams,3,3,EUTGRA,head,10,1,1
8/10/2020,williams,3,4,VERSTR,spike,9,1,6
8/10/2020,williams,3,5,PYCTEN,flower,1,na,30
8/10/2020,williams,3,6,None,na,0,0,0
8/10/2020,williams,3,7,None,na,0,0,0
8/10/2020,williams,3,8,PYCTEN,flower,1,na,72
8/10/2020,williams,3,9,PENSED,head,14,1,1
8/10/2020,williams,3,10,MIMRIN,flower,1,1,1
8/10/2020,williams,3,10,PENSED,head,14,4,5
8/10/2020,holland_prairie_west,6,1,ERIYUC,flower,1,2,1
8/10/2020,holland_prairie_west,6,1,PYCTEN,flower,1,na,19
8/10/2020,holland_prairie_west,6,2,SILINT,flower,1,1,4
8/10/2020,holland_prairie_west,6,3,ERIYUC,flower,1,1,1
8/10/2020,holland_prairie_west,6,4,PYCTEN,flower,1,na,24
8/10/2020,holland_prairie_west,6,5,SILINT,flower,1,1,2
8/10/2020,holland_prairie_west,6,6,ERIYUC,flower,1,1,2
8/10/2020,holland_prairie_west,6,6,RUDSUB,flower,1,1,2
8/10/2020,holland_prairie_west,6,6,PYCTEN,flower,1,na,7
8/10/2020,holland_prairie_west,6,7,ERIYUC,flower,1,2,7
8/10/2020,holland_prairie_west,6,8,PYCTEN,flower,1,na,40
8/10/2020,holland_prairie_west,6,8,SILINT,flower,1,1,3
8/10/2020,holland_prairie_west,6,9,None,na,0,0,0
8/10/2020,holland_prairie_west,6,10,SILINT,flower,1,1,3
8/10/2020,gobbler_ridge,3,1,None,na,0,0,0
8/10/2020,gobbler_ridge,3,2,HELOCC,flower,1,2,1
8/10/2020,gobbler_ridge,3,3,SOLPTA,flower,1,1,5
8/10/2020,gobbler_ridge,3,3,CHAFAS,flower,1,5,5
8/10/2020,gobbler_ridge,3,4,MONFIS,head,6,1,1
8/10/2020,gobbler_ridge,3,5,CHAFAS,flower,1,1,1
8/10/2020,gobbler_ridge,3,6,None,na,0,0,0
8/10/2020,gobbler_ridge,3,7,ALLCER,head,10,1,1
8/10/2020,gobbler_ridge,3,8,ALLCER,head,10,2,2
8/10/2020,gobbler_ridge,3,8,LESCAP,head,8,1,3
8/10/2020,gobbler_ridge,3,8,CHAFAS,flower,1,1,1
8/10/2020,gobbler_ridge,3,9,None,na,0,0,0
8/10/2020,gobbler_ridge,3,10,None,na,0,0,0
8/10/2020,clear_creek_knolls,4,1,TRIPRA,head,9,na,3
8/10/2020,clear_creek_knolls,4,1,PYCTEN,flower,1,na,24
8/10/2020,clear_creek_knolls,4,2,PYCTEN,flower,1,na,960
8/10/2020,clear_creek_knolls,4,3,PYCTEN,flower,1,na,100
8/10/2020,clear_creek_knolls,4,4,PYCTEN,flower,1,na,233
8/10/2020,clear_creek_knolls,4,5,LIAPYC,spike,21,1,1
8/10/2020,clear_creek_knolls,4,5,PYCTEN,flower,1,na,119
8/10/2020,clear_creek_knolls,4,5,ERIYUC,flower,1,1,2
8/10/2020,clear_creek_knolls,4,6,PYCTEN,flower,1,na,43
8/10/2020,clear_creek_knolls,4,7,SILINT,flower,1,1,2
8/10/2020,clear_creek_knolls,4,7,PYCTEN,flower,1,na,42
8/10/2020,clear_creek_knolls,4,7,TRIPRA,head,9,na,3
8/10/2020,clear_creek_knolls,4,8,LIAPYC,spike,21,1,1
8/10/2020,clear_creek_knolls,4,9,LIAPYC,spike,21,1,1
8/10/2020,clear_creek_knolls,4,10,PYCTEN,flower,1,na,9
8/11/2020,holland_prairie_west,7,1,RUDSUB,flower,1,1,3
8/11/2020,holland_prairie_west,7,2,None,na,0,0,0
8/11/2020,holland_prairie_west,7,3,SILINT,flower,1,2,6
8/11/2020,holland_prairie_west,7,4,None,na,0,0,0
8/11/2020,holland_prairie_west,7,5,SOLJUN,head,32,2,6
8/11/2020,holland_prairie_west,7,6,None,na,0,0,0
8/11/2020,holland_prairie_west,7,7,SOLJUN,head,32,2,2
8/11/2020,holland_prairie_west,7,8,None,na,0,0,0
8/11/2020,holland_prairie_west,7,9,RUDSUB,flower,1,2,12
8/11/2020,holland_prairie_west,7,10,SILINT,flower,1,2,17
8/11/2020,holland_prairie_west,7,10,RUDSUB,flower,1,1,3
8/11/2020,doug_dot_unit,5,1,MONFIS,head,11,2,11
8/11/2020,doug_dot_unit,5,1,SILPER,flower,1,1,1
8/11/2020,doug_dot_unit,5,2,RUDSUB,flower,1,2,6
8/11/2020,doug_dot_unit,5,2,PYCTEN,flower,1,na,42
8/11/2020,doug_dot_unit,5,2,ALLCER,head,12,1,1
8/11/2020,doug_dot_unit,5,3,RUDSUB,flower,1,1,4
8/11/2020,doug_dot_unit,5,3,HELHEL,flower,1,1,1
8/11/2020,doug_dot_unit,5,4,AGAHEP,spike,9,1,3
8/11/2020,doug_dot_unit,5,4,MONFIS,head,11,1,33
8/11/2020,doug_dot_unit,5,5,RUDSUB,flower,1,2,2
8/11/2020,doug_dot_unit,5,5,PYCTEN,flower,1,na,18
8/11/2020,doug_dot_unit,5,6,RUDSUB,flower,1,2,16
8/11/2020,doug_dot_unit,5,7,MONFIS,head,11,1,2
8/11/2020,doug_dot_unit,5,7,SILINT,flower,1,1,3
8/11/2020,doug_dot_unit,5,8,MONFIS,head,11,1,2
8/11/2020,doug_dot_unit,5,9,ERISTR,flower,1,1,2
8/11/2020,doug_dot_unit,5,10,ALLCER,head,12,2,4
8/11/2020,big_woods,4,1,CHAFAS,flower,1,5,13
8/11/2020,big_woods,4,2,HELHEL,flower,1,1,1
8/11/2020,big_woods,4,3,None,na,0,0,0
8/11/2020,big_woods,4,4,None,na,0,0,0
8/11/2020,big_woods,4,5,VERHAS,spike,5,3,63
8/11/2020,big_woods,4,5,PYCTEN,flower,1,na,27
8/11/2020,big_woods,4,6,RUDSUB,flower,1,2,4
8/11/2020,big_woods,4,7,VERFAS,head,8,1,1
8/11/2020,big_woods,4,8,VERHAS,spike,5,1,12
8/11/2020,big_woods,4,8,LIAPYC,spike,11,1,1
8/11/2020,big_woods,4,9,LUDALT,flower,1,1,3
8/11/2020,big_woods,4,10,RUDSUB,flower,1,1,1
8/11/2020,SE_knob,2,1,HELHEL,flower,1,1,9
8/11/2020,SE_knob,2,1,DAUCAR,head,90,1,3
8/11/2020,SE_knob,2,2,DAUCAR,head,90,3,9
8/11/2020,SE_knob,2,3,DAUCAR,head,90,1,1
8/11/2020,SE_knob,2,4,DAUCAR,head,90,1,1
8/11/2020,SE_knob,2,5,None,na,0,0,0
8/11/2020,SE_knob,2,6,SOLJUN,head,133,3,25
8/11/2020,SE_knob,2,7,None,na,0,0,0
8/11/2020,SE_knob,2,8,None,na,0,0,0
8/11/2020,SE_knob,2,9,None,na,0,0,0
8/11/2020,SE_knob,2,10,DAUCAR,head,90,1,2
8/11/2020,SE_knob,2,10,TRIPRA,head,7,na,3
8/12/2020,doug_dot_unit,6,1,MONFIS,head,13,1,7
8/12/2020,doug_dot_unit,6,1,HELHEL,flower,1,1,2
8/12/2020,doug_dot_unit,6,2,SILPER,flower,1,1,3
8/12/2020,doug_dot_unit,6,3,None,na,0,0,0
8/12/2020,doug_dot_unit,6,4,None,na,0,0,0
8/12/2020,doug_dot_unit,6,5,MONFIS,head,13,1,12
8/12/2020,doug_dot_unit,6,6,MONFIS,head,13,1,20
8/12/2020,doug_dot_unit,6,7,MONFIS,head,13,1,4
8/12/2020,doug_dot_unit,6,8,MONFIS,head,13,2,11
8/12/2020,doug_dot_unit,6,9,RUDSUB,flower,1,1,4
8/12/2020,doug_dot_unit,6,10,RUDSUB,flower,1,1,1
8/12/2020,SE_knob,3,1,None,na,0,0,0
8/12/2020,SE_knob,3,2,ERISTR,flower,1,1,13
8/12/2020,SE_knob,3,3,None,na,0,0,0
8/12/2020,SE_knob,3,4,DAUCAR,head,119,1,2
8/12/2020,SE_knob,3,5,None,na,0,0,0
8/12/2020,SE_knob,3,6,None,na,0,0,0
8/12/2020,SE_knob,3,7,VERSTR,spike,6,1,8
8/12/2020,SE_knob,3,8,None,na,0,0,0
8/12/2020,SE_knob,3,9,DAUCAR,head,119,2,6
8/12/2020,SE_knob,3,9,SOLJUN,head,90,2,6
8/12/2020,SE_knob,3,10,DAUCAR,head,119,3,16
8/12/2020,naylor_road,4,1,RUDSUB,flower,1,2,3
8/12/2020,naylor_road,4,2,None,na,0,0,0
8/12/2020,naylor_road,4,3,None,na,0,0,0
8/12/2020,naylor_road,4,4,RUDSUB,flower,1,1,1
8/12/2020,naylor_road,4,5,None,na,0,0,0
8/12/2020,naylor_road,4,6,None,na,0,0,0
8/12/2020,naylor_road,4,7,None,na,0,0,0
8/12/2020,naylor_road,4,8,DESCAN,spike,3,1,9
8/12/2020,naylor_road,4,9,DESCAN,spike,3,1,10
8/12/2020,naylor_road,4,10,EUPCOR,flower,1,1,9
8/12/2020,naylor_road,4,10,DESCAN,spike,3,2,12
8/13/2020,seven_knobs,3,1,TRIPRA,head,5,na,1
8/13/2020,seven_knobs,3,2,HELOCC,flower,1,1,1
8/13/2020,seven_knobs,3,3,None,na,0,0,0
8/13/2020,seven_knobs,3,4,None,na,0,0,0
8/13/2020,seven_knobs,3,5,VERSTR,spike,4,1,1
8/13/2020,seven_knobs,3,6,None,na,0,0,0
8/13/2020,seven_knobs,3,7,None,na,0,0,0
8/13/2020,seven_knobs,3,8,TRIPRA,head,5,na,1
8/13/2020,seven_knobs,3,9,None,na,0,0,0
8/13/2020,seven_knobs,3,10,None,na,0,0,0
8/13/2020,naylor_road,5,1,TRIPRA,head,12,na,6
8/13/2020,naylor_road,5,2,SILINT,flower,1,3,1
8/13/2020,naylor_road,5,3,None,na,0,0,0
8/13/2020,naylor_road,5,4,DESILL,spike,1,1,2
8/13/2020,naylor_road,5,5,CORTRI,flower,1,1,1
8/13/2020,naylor_road,5,6,DESCAN,spike,5,1,14
8/13/2020,naylor_road,5,6,SOLJUN,head,11,1,1
8/13/2020,naylor_road,5,7,None,na,0,0,0
8/13/2020,naylor_road,5,8,DESCAN,spike,5,1,4
8/13/2020,naylor_road,5,8,HELHEL,flower,1,1,2
8/13/2020,naylor_road,5,9,ERISTR,flower,1,1,28
8/13/2020,naylor_road,5,9,DESCAN,spike,5,1,20
8/13/2020,naylor_road,5,10,DESCAN,spike,5,1,19
8/13/2020,SE_knob,4,1,SILINT,flower,1,1,3
8/13/2020,SE_knob,4,1,CIRDIS,flower,1,1,1
8/13/2020,SE_knob,4,2,DAUCAR,head,135,2,6
8/13/2020,SE_knob,4,3,DAUCAR,head,135,5,14
8/13/2020,SE_knob,4,4,None,na,0,0,0
8/13/2020,SE_knob,4,5,HELHEL,flower,1,1,1
8/13/2020,SE_knob,4,5,DAUCAR,head,135,2,7
8/13/2020,SE_knob,4,6,SOLJUN,head,150,2,15
8/13/2020,SE_knob,4,7,None,na,0,0,0
8/13/2020,SE_knob,4,8,None,na,0,0,0
8/13/2020,SE_knob,4,9,DAUCAR,head,135,4,10
8/13/2020,SE_knob,4,10,DAUCAR,head,13,1,1
8/13/2020,SE_knob,4,10,VERSTR,spike,5,1,2
8/13/2020,SE_knob,4,10,TRIPRA,head,6,na,1
8/14/2020,thelma_carpenter,3,1,PYCTEN,flower,1,na,42
8/14/2020,thelma_carpenter,3,1,TRIPRA,head,10,na,4
8/14/2020,thelma_carpenter,3,2,SOLJUN,head,20,1,6
8/14/2020,thelma_carpenter,3,3,MONFIS,head,9,2,17
8/14/2020,thelma_carpenter,3,4,None,na,0,0,0
8/14/2020,thelma_carpenter,3,5,SOLJUN,head,20,2,2
8/14/2020,thelma_carpenter,3,6,None,na,0,0,0
8/14/2020,thelma_carpenter,3,7,SOLJUN,head,20,1,1
8/14/2020,thelma_carpenter,3,8,MONFIS,nhead,9,2,4
8/14/2020,thelma_carpenter,3,9,None,na,0,0,0
8/14/2020,thelma_carpenter,3,10,None,na,0,0,0
8/15/2020,clear_creek_knolls,5,1,None,na,0,0,0
8/15/2020,clear_creek_knolls,5,2,LIAPYC,spike,9,1,2
8/15/2020,clear_creek_knolls,5,2,PYCTEN,flower,1,na,95
8/15/2020,clear_creek_knolls,5,3,RUDSUB,flower,1,3,2
8/15/2020,clear_creek_knolls,5,3,PYCTEN,flower,1,na,17
8/15/2020,clear_creek_knolls,5,4,ERIYUC,flower,1,1,3
8/15/2020,clear_creek_knolls,5,4,RUDSUB,flower,1,3,1
8/15/2020,clear_creek_knolls,5,4,PYCTEN,flower,1,na,90
8/15/2020,clear_creek_knolls,5,5,HELOCC,flower,1,2,2
8/15/2020,clear_creek_knolls,5,6,HELOCC,flower,1,2,2
8/15/2020,clear_creek_knolls,5,6,LIAPYC,spike,9,1,2
8/15/2020,clear_creek_knolls,5,7,LIAPYC,spike,9,3,10
8/15/2020,clear_creek_knolls,5,8,TRIPRA,head,25,na,1
8/15/2020,clear_creek_knolls,5,9,PYCTEN,flower,1,na,4
8/15/2020,clear_creek_knolls,5,9,HELPAU,flower,1,na,1
8/15/2020,clear_creek_knolls,5,10,PYCTEN,flower,1,na,13
8/17/2020,sanders_unit,4,1,CORTRI,flower,1,3,7
8/17/2020,sanders_unit,4,1,PYCTEN,flower,1,na,18
8/17/2020,sanders_unit,4,1,GENALB,flower,1,1,4
8/17/2020,sanders_unit,4,2,ERIYUC,flower,1,1,4
8/17/2020,sanders_unit,4,2,GENALB,flower,1,1,1
8/17/2020,sanders_unit,4,2,CIRARV,flower,1,1,1
8/17/2020,sanders_unit,4,3,GENALB,flower,1,2,16
8/17/2020,sanders_unit,4,3,PYCTEN,flower,1,na,11
8/17/2020,sanders_unit,4,4,GENALB,flower,1,2,14
8/17/2020,sanders_unit,4,4,PYCTEN,flower,1,na,25
8/17/2020,sanders_unit,4,4,CHAFAS,flower,1,2,4
8/17/2020,sanders_unit,4,5,GENALB,flower,1,1,5
8/17/2020,sanders_unit,4,5,CHAFAS,flower,1,2,4
8/17/2020,sanders_unit,4,6,PYCTEN,flower,1,na,15
8/17/2020,sanders_unit,4,6,CHAFAS,flower,1,2,5
8/17/2020,sanders_unit,4,6,GENALB,flower,1,1,1
8/17/2020,sanders_unit,4,7,CHAFAS,flower,1,11,26
8/17/2020,sanders_unit,4,7,PYCTEN,flower,1,na,50
8/17/2020,sanders_unit,4,8,PYCTEN,flower,1,na,27
8/17/2020,sanders_unit,4,8,CHAFAS,flower,1,2,5
8/17/2020,sanders_unit,4,9,ALLCER,head,12,1,1
8/17/2020,sanders_unit,4,9,PYCTEN,flower,1,na,154
8/17/2020,sanders_unit,4,9,ERIANN,flower,1,1,1
8/17/2020,sanders_unit,4,10,CHAFAS,flower,1,4,8
8/17/2020,sanders_unit,4,10,GENALB,flower,1,1,1
8/17/2020,visitor_area,3,1,EUPCOR,flower,1,5,74
8/17/2020,visitor_area,3,2,EUPCOR,flower,1,8,297
8/17/2020,visitor_area,3,2,SOLJUN,head,25,1,1
8/17/2020,visitor_area,3,3,EUPCOR,flower,1,1,3
8/17/2020,visitor_area,3,4,EUPCOR,flower,1,2,33
8/17/2020,visitor_area,3,4,SOLJUN,head,25,2,3
8/17/2020,visitor_area,3,5,EUPCOR,flower,1,5,85
8/17/2020,visitor_area,3,5,TRIPRA,head,6,na,1
8/17/2020,visitor_area,3,6,None,na,0,0,0
8/17/2020,visitor_area,3,7,None,na,0,0,0
8/17/2020,visitor_area,3,8,TRIPRA,head,6,na,1
8/17/2020,visitor_area,3,9,None,na,0,0,0
8/17/2020,visitor_area,3,10,None,na,0,0,0
8/17/2020,hook_larson,6,1,TRIPRA,head,11,na,4
8/17/2020,hook_larson,6,1,DAUCAR,head,36,1,3
8/17/2020,hook_larson,6,2,TRIHYB,head,8,na,7
8/17/2020,hook_larson,6,3,MONFIS,head,13,2,14
8/17/2020,hook_larson,6,3,TRIPRA,head,11,na,2
8/17/2020,hook_larson,6,4,None,na,0,0,0
8/17/2020,hook_larson,6,5,MONFIS,head,13,1,6
8/17/2020,hook_larson,6,6,TRIPRA,head,11,na,1
8/17/2020,hook_larson,6,7,EUPCOR,flower,1,2,66
8/17/2020,hook_larson,6,7,TRIPRA,head,11,na,2
