Unique_ID,date,site,visit_number,surveyor,survery_start,survey_end,temp,start_sky,end_sky,bee_species,sex,flower_species,marked?,gps_point,notes
Nachusa2020_2185,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2186,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2187,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2188,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2189,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,auri/pens,Female,MONFIS,,,
Nachusa2020_2190,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,griseocollis,Female,DAUCAR,,,
Nachusa2020_2191,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2192,7/24/2020,clear_creek_south,8,CRD,11:49:00 AM,12:10:00 PM,78,1,1,fervidus,Female,MONFIS,,,
Nachusa2020_2193,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2194,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,griseocollis,Female,RATPIN,,,
Nachusa2020_2195,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,griseocollis,Female,RATPIN,,,
Nachusa2020_2196,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2197,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2198,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,rufocinctus,Male,RATPIN,,,
Nachusa2020_2199,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,griseocollis,Female,LIAPYC,,,
Nachusa2020_2200,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,griseocollis,Female,ERIYUC,,,
Nachusa2020_2201,7/27/2020,sengers,3,CRD,3:27:00 PM,3:47:00 PM,82,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2202,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2203,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2204,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2205,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2206,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2207,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2208,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2209,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2210,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,bimaculatus,Female,MONFIS,,,
Nachusa2020_2211,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,vagans,Female,MONFIS,,,
Nachusa2020_2212,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,auricomus,Female,MONFIS,,,
Nachusa2020_2213,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2214,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2215,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2216,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2217,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2218,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2219,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2220,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2221,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,fervidus,Female,MONFIS,,,
Nachusa2020_2222,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2223,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2224,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,SOLCAR,,,
Nachusa2020_2225,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2226,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2227,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2228,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2229,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2230,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2231,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2232,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2233,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2234,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2235,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2236,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2237,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2238,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2239,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2240,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2241,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2242,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2243,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2244,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2245,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2246,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2247,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2248,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2249,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2250,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2251,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2252,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2253,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2254,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2255,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2256,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2257,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2258,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2259,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2260,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2261,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2262,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2263,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2264,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2265,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2266,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2267,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2268,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2269,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,pensylvanicus,Female,MONFIS,,,photo
Nachusa2020_2270,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2271,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2272,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2273,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2274,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2275,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,bimaculatus,Female,MONFIS,,,
Nachusa2020_2276,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,fervidus,Female,MONFIS,,,
Nachusa2020_2277,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2278,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2279,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2280,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2281,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2282,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2283,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2284,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2285,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,vagans,Female,MONFIS,,,
Nachusa2020_2286,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2287,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2288,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2289,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2290,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2291,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2292,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2293,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2294,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2295,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2296,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2297,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2298,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2299,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2300,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2301,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2302,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2303,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2304,7/28/2020,big_jump_east,3,CRD,9:29:00 AM,9:56:00 AM,73,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2305,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2306,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2307,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2308,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,rufocinctus,Male,None,,,Hovering and chasing moving objects; specimen taken
Nachusa2020_2309,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2310,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2311,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2312,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,impatiens,Female,TRIPRA,,,
Nachusa2020_2313,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2314,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2315,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2316,7/28/2020,hook_larson,5,CRD,10:45:00 AM,11:07:00 AM,77,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2317,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,griseocollis,Female,DESCAN,,,
Nachusa2020_2318,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,griseocollis,Female,BAPALB,,,
Nachusa2020_2319,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,vagans,Female,DESCAN,,,
Nachusa2020_2320,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,auricomus,Male,ECHPAL,,,Using standing dead ECHPAL as a perch
Nachusa2020_2321,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,rufocinctus,Female,RATPIN,,,
Nachusa2020_2322,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,griseocollis,Female,DESCAN,,,
Nachusa2020_2323,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,impatiens,Female,DESCAN,,,
Nachusa2020_2324,7/28/2020,naylor_road,2,CRD,12:23:00 PM,12:45:00 PM,82,1,1,griseocollis,Female,DALCAN,,,
Nachusa2020_2325,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2326,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2327,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2328,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2329,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,auricomus,Male,None,,,
Nachusa2020_2330,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2331,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2332,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2333,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2334,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2335,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2336,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,auri/pens,Female,MONFIS,,,
Nachusa2020_2337,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2338,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2339,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2340,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,vagans,Female,MONFIS,,,
Nachusa2020_2341,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2342,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2343,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2344,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2345,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2346,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2347,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2348,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2349,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2350,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,vagans,Female,MONFIS,,,
Nachusa2020_2351,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2352,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2353,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2354,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2355,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2356,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2357,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2358,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,bimaculatus,Female,MONFIS,,,
Nachusa2020_2359,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2360,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2361,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2362,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2363,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2364,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2365,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,vagans,Female,MONFIS,,,
Nachusa2020_2366,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,vagans,Female,MONFIS,,,
Nachusa2020_2367,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2368,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2369,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2370,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2371,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2372,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
Nachusa2020_2373,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2374,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,griseocollis,Female,MONFIS,,,
Nachusa2020_2375,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,vagans,Female,MONFIS,,,
Nachusa2020_2376,7/29/2020,big_jump_east,4,CRD,9:25:00 AM,9:50:00 AM,77,1,1,impatiens,Female,MONFIS,,,
